Time,EngineSpeed,Pedal,TractionControl,VehicleSpeed,Gear,Altitude,Longitude,Latitude,EngineTemperature,Distance,Lap,LeanAngle
85.12,1640,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.14,1652,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.16,1648,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.18,1609,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.2,1558,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.22,1511,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.24,1480,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.26,1511,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.28,1546,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.3,1546,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.32,1542,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.34,1492,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.36,1425,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.38,1363,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.4,1339,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.42,1367,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.44,1437,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.46,1558,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.48,1734,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.5,1738,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.52,1738,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.54,1671,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.56,1644,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.58,1679,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.6,1738,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.62,1839,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.64,1843,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.66,1828,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.68,1781,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.7,1734,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.72,1695,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.74,1656,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.76,1601,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.78,1535,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.8,1457,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.82,1441,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.84,1417,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.86,1468,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.88,1527,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
85.9,1554,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.92,1578,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.94,1578,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.96,1578,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
85.98,1566,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.0,1574,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.54
86.02,1621,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.04,1652,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.54
86.06,1671,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.08,1632,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.54
86.1,1578,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.12,1527,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.14,1492,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.16,1515,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.18,1550,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.2,1585,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.22,1601,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.24,1570,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.26,1527,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.28,1496,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.3,1496,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.32,1558,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.34,1621,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.36,1644,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.38,1628,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.48
86.4,1574,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.42,1503,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.44,1460,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.46,1460,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.48,1515,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.5,1597,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.52,1691,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.37
86.54,1625,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.56,1582,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.37
86.58,1488,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.43
86.6,1441,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.37
86.62,1441,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.64,1542,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.37
86.66,1628,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.68,1699,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.37
86.7,1667,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.72,1621,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.74,1558,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.76,1496,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.78,1523,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.8,1597,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.82,1664,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.84,1683,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.86,1632,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.88,1574,0.0,0,0.0,0,450.9,-2.167758,42.558293,67,7801,0,1.32
86.9,1558,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
86.92,1593,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
86.94,1652,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
86.96,1695,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
86.98,1703,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.0,1660,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.02,1609,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.04,1566,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.06,1566,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.08,1613,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.1,1675,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.12,1691,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.14,1652,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.16,1566,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.18,1457,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.2,1398,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.22,1390,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.24,1445,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.26,1535,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.28,1597,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.3,1640,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.32,1632,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.34,1625,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.36,1617,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.38,1605,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.4,1593,0.0,0,0.3125,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.42,1574,0.0,0,0.3125,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.44,1554,0.0,0,0.3125,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.46,1535,0.0,0,0.3125,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.48,1515,0.0,0,0.3125,0,450.9,-2.167758,42.558291,67,7801,0,1.32
87.5,1492,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.52,1480,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.54,1484,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.56,1492,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.58,1503,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.6,1515,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.43
87.62,1511,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.64,1500,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.43
87.66,1507,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.37
87.68,1546,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.43
87.7,1601,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.43
87.72,1660,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.48
87.74,1664,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.43
87.76,1648,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.48
87.78,1613,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.43
87.8,1566,0.0,0,0.25,0,450.9,-2.167758,42.558291,67,7801,0,1.54
87.82,1507,0.0,0,0.25,0,450.9,-2.167758,42.558291,67,7801,0,1.59
87.84,1472,0.0,0,0.25,0,450.9,-2.167758,42.558291,67,7801,0,1.54
87.86,1488,0.0,0,0.25,0,450.9,-2.167758,42.558291,67,7801,0,1.59
87.88,1515,0.0,0,0.25,0,450.9,-2.167758,42.558291,67,7801,0,1.54
87.9,1550,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.65
87.92,1550,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.76
87.94,1492,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.65
87.96,1414,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.76
87.98,1398,0.0,0,0.0,0,450.9,-2.167758,42.558291,67,7801,0,1.65
88.0,1421,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.02,1500,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.04,1621,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.06,1675,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.08,1695,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.1,1683,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.12,1664,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.14,1644,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.16,1628,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.18,1613,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.2,1585,0.0,0,0.125,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.22,1574,0.0,0,0.125,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.24,1566,0.0,0,0.125,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.26,1550,0.0,0,0.125,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.28,1531,0.0,0,0.125,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.3,1511,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.32,1511,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.34,1511,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.36,1531,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.38,1539,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.4,1511,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.42,1476,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,2.03
88.44,1480,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.46,1507,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,2.03
88.48,1550,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.5,1621,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,2.03
88.52,1644,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.54,1636,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,2.03
88.56,1601,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.58,1558,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,2.03
88.6,1531,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.62,1535,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.64,1578,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.66,1628,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.92
88.68,1664,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.98
88.7,1597,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.72,1507,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.76
88.74,1417,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.76,1386,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.76
88.78,1398,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.81
88.8,1468,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.65
88.82,1554,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.59
88.84,1644,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.65
88.86,1609,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.59
88.88,1558,0.0,0,0.0,0,450.9,-2.167756,42.558291,67,7801,0,1.65
88.9,1500,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.48
88.92,1457,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.43
88.94,1531,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.48
88.96,1613,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.43
88.98,1683,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.48
89.0,1687,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.43
89.02,1644,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.37
89.04,1605,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.43
89.06,1578,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.37
89.08,1574,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.43
89.1,1574,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.12,1574,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.14,1585,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.16,1578,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.18,1562,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.2,1531,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.22,1488,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.24,1492,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.26,1500,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.28,1511,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.32
89.3,1531,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.26
89.32,1546,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.26
89.34,1566,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.26
89.36,1597,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.26
89.38,1617,0.0,0,0.0,0,450.9,-2.167756,42.558291,66,7801,0,1.26
89.4,1613,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.42,1613,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.44,1605,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.46,1621,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.48,1640,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.5,1652,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.52,1652,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.54,1601,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.56,1535,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.58,1464,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.6,1433,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.62,1425,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.64,1468,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.66,1531,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.26
89.68,1597,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.7,1562,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.72,1507,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.74,1445,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.76,1417,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.78,1437,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.8,1503,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
89.82,1605,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
89.84,1753,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
89.86,1765,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
89.88,1781,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
89.9,1769,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
89.92,1765,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.94,1765,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
89.96,1761,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
89.98,1742,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.0,1710,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.02,1667,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.04,1632,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.06,1605,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.08,1578,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.1,1566,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.12,1535,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.14,1531,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.16,1558,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.18,1593,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.2,1632,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.22,1597,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.24,1546,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.26,1480,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.28,1445,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.3,1425,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.32,1453,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.34,1507,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.36,1589,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.38,1585,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.4,1570,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.42,1566,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.44,1613,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.46,1675,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.48,1769,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.5,1789,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.52,1757,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.54,1714,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.56,1664,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.58,1617,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.6,1605,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.62,1605,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.64,1675,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.66,1753,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.68,1769,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.37
90.7,1738,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.72,1648,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.74,1613,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.76,1574,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.78,1531,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.8,1484,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.82,1468,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.84,1460,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.86,1453,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.88,1453,0.0,0,0.0,0,450.9,-2.167756,42.558289,66,7801,0,1.32
90.9,1464,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
90.92,1480,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
90.94,1503,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
90.96,1527,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
90.98,1519,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.0,1500,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.02,1496,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.04,1515,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.06,1566,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.08,1675,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.1,1710,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.12,1710,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.26
91.14,1675,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.16,1628,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.26
91.18,1625,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.2,1671,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.26
91.22,1738,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.24,1808,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.26
91.26,1789,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.32
91.28,1718,0.0,0,0.0,0,450.9,-2.167756,42.558289,65,7801,0,1.26
